url,标题,价格（万）,户型,面积（平）,单价（元/平）,房向,楼层,装修,小区,区域,物业费（元/平米）,建造年份,绿化率,容积率
http://esf.nb.fang.com/chushou/3_287636109.htm,东首.三房南.位置好.采光好图片,170,3室2厅2卫,95,17895,南,中层,简装修,百丈苑,鄞州
http://esf.nb.fang.com/chushou/3_305140001.htm,东柳华泰银座2房南看房方便精装修中层诚售,92,2室1厅1卫,76,12105,南,中层,精装修,华泰银座,鄞州
http://esf.nb.fang.com/chushou/3_294262708.htm,雅戈尔明州半岛 精装四房 四开间朝南户型 房东诚心出售,520,4室2厅2卫,140,37143,南北,中层,精装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304155492.htm,百丈苑 3室2厅2卫 2房朝南好房,213,3室2厅2卫,125,17040,南,低层,精装修,百丈苑,鄞州
http://esf.nb.fang.com/chushou/3_298887643.htm,保利印江南旁雅戈尔明洲豪装70万周边为宁波豪宅区 读华东师范,415,3室2厅2卫,119,34874,暂无,低层,豪华装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_299192034.htm,奥克斯颐景园二期 小三房 89平,175,3室1厅1卫,89,19663,南北,高层,精装修,奥克斯颐景园二期,鄞州
http://esf.nb.fang.com/chushou/3_298122542.htm,"潘火颐景园,缔壹城113平方,225万.营业稅可商量",225,3室2厅2卫,113,19912,暂无,高层,毛坯,颐景园二期,鄞州
http://esf.nb.fang.com/chushou/3_281622158.htm,华泰银座好房型出售　保养好　照片真实　看房热线18906688191,185,2室2厅1卫,104,17788,南,中层,精装修,华泰银座,鄞州
http://esf.nb.fang.com/chushou/3_304781135.htm,百丈苑2楼老装修 欢迎来电看房,213,3室2厅2卫,125,17040,暂无,低层,简装修,百丈苑,鄞州
http://esf.nb.fang.com/chushou/10_303250356.htm,江南春晓五室三厅三卫,585,5室3厅3卫,297,19697,暂无,高层,精装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_301559893.htm,奥克斯缔壹城颐景二期好房出售89平 豪华装修 户型方正 210万,210,3室2厅1卫,89,23596,南北,中层,豪华装修,颐景园二期,鄞州
http://esf.nb.fang.com/chushou/3_301792622.htm,百丈花园+两房朝南+中庭+看房方便,125,2室2厅1卫,74,16892,南,中层,中装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/3_304216125.htm,百丈苑2楼3室2厅2卫全亮间.,213,3室2厅2卫,125,17040,暂无,低层,简装修,百丈苑,鄞州
http://esf.nb.fang.com/chushou/10_301294342.htm,中山小区别墅精装修 户型好 有花园 地下室 欢迎来电咨询,716,5室2厅3卫,267,26816,南,低层,精装修,中山华庭别墅,鄞州
http://esf.nb.fang.com/chushou/10_304348261.htm,中山华庭+1+2+3联排别墅+全实木豪华装修+送家具家电车库+地下室,680,5室2厅3卫,261,26054,东,低层,豪华装修,中山华庭别墅,鄞州
http://esf.nb.fang.com/chushou/3_293199375.htm,二用.楼层好.朝南全亮.70年产权.可.,90,2室1厅1卫,71,12676,暂无,高层,简装修,华泰银座,鄞州
http://esf.nb.fang.com/chushou/10_304726232.htm,江南春晓联排别墅1+3楼 295平米精装修送院子车位595万,595,5室3厅3卫,293,20307,暂无,低层,精装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_304898287.htm,东部新城 豪宅地段 位佳 雅戈尔明州 诚心出售 豪装 真实房源,455,3室2厅2卫,125,36400,东,低层,豪华装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/10_294186981.htm,江南春晓叠墅1-2层豪华装修四年无税，离地铁口很近,358,5室2厅3卫,176,20341,南,低层,豪华装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_304578631.htm,"鄞州雅戈尔明洲3室2厅,精装修，急售东首无遮拦",450,3室2厅2卫,125,36000,南,低层,豪华装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304600412.htm,东部新城 难以被复制的全新浪漫洋房生活 空间更惬意 诚心出售,400,3室2厅2卫,119,33613,南北,低层,豪华装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_296289504.htm,雅戈尔明洲半岛 精装修 大四房朝南 送20平方 低容积率 读华师大,685,4室2厅3卫,170,40294,东,高层,精装修,雅戈尔明洲半岛,鄞州
http://esf.nb.fang.com/chushou/10_300408802.htm,江南春晓别墅，豪华装修，1+2楼,350,5室2厅3卫,200,17500,南,低层,豪华装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/10_305433568.htm,东部新城一步之遥；江南春晓别墅；位置好；套型好,585,5室2厅2卫,295,19831,南,低层,精装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_305431700.htm,百丈苑；1楼半；中庭；不靠马路；精装修；125平方；213万,213,3室2厅2卫,125,17040,南,低层,精装修,百丈苑,鄞州
http://esf.nb.fang.com/chushou/3_304735516.htm,保利印江南旁雅戈尔明洲豪装70万周边为宁波豪宅区 读华东师范,450,3室2厅2卫,119,37815,南,低层,精装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_299681268.htm,雅戈尔明洲全新毛坯四房南125万435万,435,4室2厅2卫,125,34800,南北,高层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304560802.htm,百丈苑 房东急售 标准大三房 老精装 南北通透,213,3室2厅2卫,125,17040,南,低层,中装修,百丈苑,鄞州
http://esf.nb.fang.com/chushou/3_304678277.htm,位于东部新城，可拓17平 全新毛坯 读华师大，税可议,365,3室2厅2卫,116,31466,暂无,中层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304678343.htm,雅戈尔明州 万科物业 全新豪华装修 南北通透 业主急售435,425,3室2厅2卫,119,35714,南北,中层,豪华装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/10_301494173.htm,中山华庭别墅 261平 715万 带40平花园和双车位 急售,715,5室2厅3卫,261,27395,南,低层,豪华装修,中山华庭别墅,鄞州
http://esf.nb.fang.com/chushou/3_305423668.htm,东部新城+明洲半岛+高品质住宅+精装实图未住人+业主诚售看房方便,560,4室2厅2卫,139,40288,南北,高层,精装修,雅戈尔明洲半岛,鄞州
http://esf.nb.fang.com/chushou/3_304745234.htm,老江东di铁旁+三房朝南+低楼层+生活便利+看房方便+图片真实,220,3室2厅2卫,123,17886,南,低层,精装修,百丈苑,鄞州
http://esf.nb.fang.com/chushou/3_305489601.htm,成功人士的典范，泊璟廷邻居水乡邻里，精心打造一级阳房,450,3室1厅1卫,119,37815,南北,低层,精装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/10_304965890.htm,世纪东方旁中山华庭别墅5室二厅带车库全实图实价急售,470,6室1厅1卫,198,23737,南,低层,精装修,中山华庭别墅,鄞州
http://esf.nb.fang.com/chushou/3_302502322.htm,雅戈尔明州,445,4室3厅2卫,124,35887,南,高层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_301901968.htm,明洲 124平 豪装装修未住三房 实图位置好 看番方便,410,3室2厅2卫,124,33065,南,高层,豪华装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_302407971.htm,华泰银座 复式 中层 精装 全亮 靠中庭 新房源 好,156,3室1厅1卫,65,24000,南,高层,精装修,华泰银座,鄞州
http://esf.nb.fang.com/chushou/3_300142653.htm,小区配套 成熟小区，周边有多条公交线路经过，隔条马路就有,220,3室2厅2卫,138,15942,南,低层,中装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/3_299840111.htm,百丈花园 6+阁楼 婚装 三南 全亮 靠中庭 读 有数套,192,4室2厅2卫,141,13617,南,高层,豪华装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/10_301303858.htm,江南春晓 精装修 房东诚心出售,350,5室2厅3卫,200,17500,南,低层,精装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/10_298099203.htm,正规小区全明双南采光好口豪装70万,358,4室2厅3卫,176,20341,南,低层,豪华装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_280869201.htm,雅戈尔明洲一期 户型正气 南北通透 房东诚心出售,290,3室2厅1卫,106,27358,暂无,中层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_299429995.htm,东部新城 核心豪宅 万科物业 华师大 大三房 业主急售,355,3室2厅2卫,116,30603,南北,低层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304252011.htm,东部新城水乡邻里，四面环水生财之地，何为宝.贵，自有道理。,510,4室2厅3卫,139,36691,南北,中层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_305470187.htm,房东急卖百丈东路华泰银座小房子，交通方便，菜场超市配套齐全,39,1室1厅1卫,38,10263,南,低层,简装修,华泰银座,鄞州
http://esf.nb.fang.com/chushou/10_305478417.htm,中山华庭 1-3楼联排别墅 临中庭位置好 南花园 精装实图 诚心售,688,5室2厅3卫,261,26360,南,低层,精装修,中山华庭别墅,鄞州
http://esf.nb.fang.com/chushou/10_299365569.htm,江南春晓联排别墅296平米豪装21000元/平米送花园620,620,5室3厅3卫,296,20946,南,低层,豪华装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_305187650.htm,百丈园 一号线旁 中层 全亮南北通 正三房 实用面积大,165,3室2厅1卫,81,20370,南北,中层,精装修,百丈苑,鄞州
http://esf.nb.fang.com/chushou/3_304209327.htm,雅戈尔明州105平3室2厅随时看房读华师大艺术精品房源手慢无,355,3室2厅2卫,105,33810,南,中层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304184760.htm,雅戈尔明洲 读华师大 给孩子一个好的环境 洋房一梯一,455,4室2厅2卫,139,32734,南北,中层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_305193513.htm,华泰银座东首全亮70年产权交通方便,165,4室2厅1卫,162,10185,南,低层,中装修,华泰银座,鄞州
http://esf.nb.fang.com/chushou/3_301735251.htm,百丈花园 3楼4室2厅2卫 东首全亮间！ 位置佳户型好 1号线！真实,225,4室2厅2卫,138,16304,南北,中层,精装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/3_305255103.htm,急卖，本人多套 好房，雅戈尔明洲,355,3室2厅2卫,116,30603,暂无,低层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304579700.htm,雅戈尔明洲半岛 统一精装修 位置好 珍藏房源 多套专售,719,4室2厅2卫,172,41802,南北,中层,精装修,雅戈尔明洲半岛,鄞州
http://esf.nb.fang.com/chushou/3_304209381.htm,雅戈尔明州半岛 139平全新统一精装 急售 税可协商,560,4室2厅2卫,139,40288,南北,中层,精装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_305159285.htm,东部新城明洲半岛高品质住宅区，精装实图未住，业主诚售看房方便,560,4室2厅2卫,139,40288,南北,高层,精装修,雅戈尔明洲半岛,鄞州
http://esf.nb.fang.com/chushou/3_290965926.htm,华师大5＋4边上，雅戈尔明洲半岛二期4开间朝南大格局好房方便看,425,3室2厅2卫,119,35714,东,低层,毛坯,雅戈尔明洲半岛,鄞州
http://esf.nb.fang.com/chushou/3_299169762.htm,雅戈尔明洲 三房朝南 前后间隔65米 读师大 看新河 大视野,435,3室2厅2卫,125,34800,暂无,高层,精装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_290966289.htm,雅戈尔明州地段好位置好楼层好户型方正南北通透送个车位看房方便,335,3室2厅2卫,106,31604,东,高层,简装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/10_305449367.htm,江南春晓 1+2楼叠拼别墅 送南花园 老精装实图 自住保养好 诚心售,350,4室2厅2卫,188,18617,南,低层,精装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_295344200.htm,鄞州奥克斯缔壹城洋房毛坯四房 中间楼层房东诚心出售 随时看房,315,4室2厅2卫,141,22340,南北,低层,毛坯,奥克斯颐景园二期,鄞州
http://esf.nb.fang.com/chushou/3_305349925.htm,雅戈尔明州二期，明州半岛新交付，华师大效实双，随时看,560,4室2厅2卫,139,40288,南,中层,豪华装修,雅戈尔明洲半岛,鄞州
http://esf.nb.fang.com/chushou/3_304812205.htm,保利印江南旁雅戈尔明洲豪装70万周边为宁波豪宅区 读华东师范,415,3室2厅2卫,119,34874,南,低层,豪华装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/10_305235279.htm,江南春晓;联排别墅 1-3楼精装 使用面积400平 位佳 南花园 诚售,595,5室3厅2卫,293,20307,南,低层,精装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_304560601.htm,交通便利 小区环境优美,253,3室2厅2卫,115,22000,暂无,高层,毛坯,奥克斯颐景园二期,鄞州
http://esf.nb.fang.com/chushou/3_305447115.htm,东柳菜场后面百丈苑3室2卫好沿线图片真实,220,3室2厅2卫,125,17600,南北,低层,精装修,百丈苑,鄞州
http://esf.nb.fang.com/chushou/3_296326373.htm,华泰银座。,98,2室1厅1卫,76,12895,东,高层,中装修,华泰银座,鄞州
http://esf.nb.fang.com/chushou/10_299605732.htm,新房源 中山华庭联排别墅 1-3楼 中庭 精装实图 保养好 718万,716,5室2厅2卫,261,27433,南,低层,精装修,中山华庭别墅,鄞州
http://esf.nb.fang.com/chushou/3_297617847.htm,百丈苑125平220万 简单装修 地段好交通方便 欢迎来电,220,3室2厅2卫,125,17600,南北,低层,简装修,百丈苑,鄞州
http://esf.nb.fang.com/chushou/10_297138909.htm,新房源 江南春晓叠墅 4+5楼中庭 精装实图参考 实用300平方 380万,380,5室2厅3卫,220,17273,北,低层,精装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_304400794.htm,东部新城豪宅地段佳雅戈尔明州诚心出售豪装,455,3室2厅2卫,125,36400,南,低层,豪华装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_294871979.htm,百丈花园，江南春晓对马路,212,4室2厅2卫,138,15362,南,中层,精装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/10_289296697.htm,江南春晓叠拼，180平豪装四年，1+2赠送40平花园，350万急售,350,4室2厅2卫,180,19444,南,低层,豪华装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/10_301490939.htm,真实房源 中山华庭别墅1-3楼 中庭 实用350平方 实图 715万多套,715,6室2厅3卫,261,27395,暂无,低层,豪华装修,中山华庭别墅,鄞州
http://esf.nb.fang.com/chushou/3_283160462.htm,雅戈尔明洲 豪华装修 位置好楼层佳 读华师大1.5号线 诚意售,680,4室2厅3卫,170,40000,暂无,高层,豪华装修,雅戈尔明洲半岛,鄞州
http://esf.nb.fang.com/chushou/3_301813209.htm,华师大一表生 116平 355万楼层好 有钥匙看房方便,355,3室2厅2卫,116,30603,南北,高层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304230243.htm,雅戈尔明洲半岛 精装洋房大平层,1190,4室2厅3卫,252,47222,南北,低层,简装修,雅戈尔明洲半岛,鄞州
http://esf.nb.fang.com/chushou/3_303593404.htm,华师大房 精装四房 小区 雅戈尔明洲 450万,450,4室2厅2卫,125,36000,南北,中层,精装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_302674344.htm,东部新城雅戈尔明洲标准三房+华师大+中庭+采光好+万科物业,355,3室2厅2卫,116,30603,南,低层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/10_304963656.htm,江南春晓，百丈东路交通发达，生活方便,595,5室2厅3卫,293,20307,暂无,高层,豪华装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_302882311.htm,雅戈尔明洲119平豪装420平,420,3室2厅2卫,119,35294,南,低层,豪华装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_303038413.htm,东部新城雅戈尔明洲 三开间朝南 南北通透 读华师大,445,3室2厅3卫,125,35600,南,中层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/10_305035507.htm,江南春晓别墅豪装一百多万++一号线+带花园40多平方,658,5室2厅3卫,296,22230,南,低层,豪华装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_299273684.htm,缔壹城二期89平全新白坯户型方正大三房房东诚心,168,3室2厅1卫,89,18876,南,中层,毛坯,奥克斯颐景园二期,鄞州
http://esf.nb.fang.com/chushou/3_304230431.htm,雅戈尔明州水乡邻里 全新白坯 中庭位置 环境优美 干净,430,4室2厅2卫,137,31387,南北,低层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304257178.htm,太古城旁华泰银座70年产权113平复式仅售140万区,140,3室2厅2卫,113,12389,西,低层,中装修,华泰银座,鄞州
http://esf.nb.fang.com/chushou/3_304189577.htm,泊璟庭旁水乡邻里 洋房60万精装家电家具齐全从未入住,450,3室1厅1卫,119,37815,南北,低层,精装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_297482348.htm,保利印江南 雅戈明洲 宁波兰园 豪华装修景观高层 读华师大,435,3室2厅2卫,124,35081,南北,中层,精装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304531659.htm,明洲一期标准三房+华师大+中庭+采光好+万科物业,370,3室2厅2卫,116,31897,南,高层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_301907518.htm,雅戈尔明州水乡邻里花苑，真实图片，未住过人，楼层好，特价急卖,398,3室2厅2卫,125,31840,南北,高层,豪华装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/10_304150860.htm,江南春晓3+4+5 独门独户实用300平 精装实图 送地下室 送露台,415,5室2厅3卫,277,14982,南,低层,精装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_304350157.htm,雅戈尔明州全新装修没有入住诚心出售,430,3室2厅2卫,119,36134,南北,低层,精装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/10_293519745.htm,江南春晓 联排别墅 真实房源 专卖别墅,568,4室2厅2卫,300,18933,东,低层,精装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_305012195.htm,雅戈尔明洲诚心出售！,410,4室2厅2卫,125,32800,南,中层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304708232.htm,东部新城 雅戈尔明洲 三房 精装 就读华师大,406,3室2厅2卫,116,35000,南北,低层,精装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_297074447.htm,缔壹城专做81平纯白坯户型方正低价出售,150,2室2厅1卫,81,18519,南,高层,毛坯,奥克斯颐景园二期,鄞州
http://esf.nb.fang.com/chushou/3_296381967.htm,东部新城明州半岛精装修四室两厅全亮间南北通透读华东师,480,4室2厅2卫,139,34532,南,高层,精装修,雅戈尔明洲半岛,鄞州
http://esf.nb.fang.com/chushou/3_295778177.htm,"百丈花园3室1厅,套型佳,采光好",130,3室1厅1卫,76,17105,南,中层,精装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/10_304152237.htm,中山华庭联排别墅+豪华装修三年+南花园60平方++诚心出售,720,5室3厅3卫,262,27481,南,低层,豪华装修,中山华庭别墅,鄞州
http://esf.nb.fang.com/chushou/3_304479964.htm,雅戈尔明洲 可拓17平米 真实房源急售 城市之光旁,350,3室2厅2卫,116,30172,南北,低层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_305170286.htm,东部新城保利印江南旁雅戈尔明州 水乡邻里 125平看房有钥匙,450,3室2厅2卫,125,36000,南,高层,毛坯,雅戈尔明洲半岛,鄞州
http://esf.nb.fang.com/chushou/3_305133125.htm,华泰银座，5楼，38平，41万,41,1室1厅1卫,38,10789,北,低层,精装修,华泰银座,鄞州
http://esf.nb.fang.com/chushou/3_305323236.htm,华泰银座70年产权,39,1室1厅1卫,38,10263,南北,低层,暂无,华泰银座,鄞州
http://esf.nb.fang.com/chushou/3_303300543.htm,生活配套齐全 房东诚心出售,41,1室1厅1卫,40,10250,南,高层,简装修,华泰银座,鄞州
http://esf.nb.fang.com/chushou/3_301732252.htm,鄞州百丈花园138平方 精装修 250万,250,3室2厅1卫,138,18116,南,中层,精装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/3_304561939.htm,百丈苑房子楼层，4楼，三房朝南，不靠马路，精装修。,248,3室2厅2卫,120,20667,东,中层,简装修,百丈苑,鄞州
http://esf.nb.fang.com/chushou/3_302932873.htm,近地铁1号线 百丈花园 老式精装修 南北通透 前后无遮挡,220,3室2厅2卫,135,16296,南北,中层,精装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/3_304900831.htm,百丈花园4楼简装3房朝南特价出售一号线旁,187,3室2厅2卫,133,14060,南北,中层,简装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/3_304756910.htm,改善好房 百丈花园 中层 一号线旁 生活气息浓厚 现房诚售,250,3室2厅2卫,138,18116,南北,中层,精装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/3_304900499.htm,百丈花园3楼东首急售3房朝南4阳台中等装修,220,4室2厅2卫,138,15942,南北,中层,精装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/3_304561709.htm,百丈花园房子，6+阁楼，上面60平方，下面84平方，精装修。,195,4室2厅2卫,144,13542,东,高层,精装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/10_304728848.htm,江南春晓联排别墅1+3楼 295平米精装修送院子车位595万,595,5室3厅3卫,293,20307,暂无,低层,精装修,江南春晓别墅,鄞州
http://esf.nb.fang.com/chushou/3_290123780.htm,雅戈尔明洲 华师大一表生 东临保利印江南 西临泊璟廷 毛坯大三房,345,3室2厅2卫,125,27600,南北,高层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_293321446.htm,百丈东路+百丈花园+顶加阁精装修+1号线+南北通透+随时看房,206,4室2厅2卫,165,12485,南北,高层,精装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/3_295857304.htm,百丈花园137平210万简装四房 有钥匙 中庭楼层好  急售,210,3室2厅2卫,137,15328,南北,中层,简装修,百丈花园,鄞州
http://esf.nb.fang.com/chushou/3_284634770.htm,房东急卖雅戈尔明州 保利印江南 毛坯交付 中间楼栋 看房方便,385,4室2厅2卫,138,27899,南北,中层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304678844.htm,雅戈尔明州半岛 139平全新统一精装，急售，税可议。,560,4室2厅2卫,139,40288,南北,中层,精装修,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304678243.htm,大门口中介，小区在售套型都有，随时看房，欢迎来电垂询！,460,4室2厅2卫,138,33333,南北,低层,毛坯,雅戈尔明洲,鄞州
http://esf.nb.fang.com/chushou/3_304383401.htm,东柳菜场旁，百丈苑，满两年，中庭不靠马路，真实图片，看房方便,212,3室2厅2卫,125,16960,南北,低层,精装修,百丈苑,鄞州
http://esf.nb.fang.com/chushou/3_294921688.htm,华泰银座 精装有电梯 东柳菜场旁好房,176,3室2厅1卫,104,16923,南,中层,豪华装修,华泰银座,鄞州
